,timestamp,Stock,Close,Volume,RSI,BBANDS_Up,BBANDS_Mid,BBANDS_Low,BETA,Sector,Name,Employees,Exchange_Symbol,Market Cap,Reward,RISK,Reward_Risk
115751,2019-11-12 00:00:00-05:00,MNST,58.4,3885179.0,64.11060232664953,59.34778990438366,57.44399999999996,55.54021009561625,0.39559345897845466,Consumer Defensive,Monster Beverage Corporation,2114,Nasdaq Global Select,32020918435.388206,35.88939767335047,-0.6838141685875014,0.6400169789835869
116115,2019-11-12 00:00:00-05:00,MCO,217.46,513531.0,53.03168587877502,219.369584197752,217.5420000000001,215.71441580224808,0.9538704431187466,Financial Services,Moody's Corporation,12621,New York Stock Exchange,41724756852.699486,46.96831412122498,-0.6703800717172225,0.5292390651900749
116479,2019-11-12 00:00:00-05:00,MS,49.01,6642376.0,74.71531034831006,49.37041998281681,48.89399999999996,48.41758001718311,0.8183191268497387,Financial Services,Morgan Stanley,58010,New York Stock Exchange,84629548832.05415,25.284689651689945,-0.673641910491493,0.7460528404232912
116843,2019-11-12 00:00:00-05:00,MOS,20.93,4517215.0,55.077104692319864,21.018559218203023,20.817999999999973,20.617440781796926,0.6023391928910408,Basic Materials,Mosaic Company (The),8500,New York Stock Exchange,7951281813.224979,44.922895307680136,-0.67883914311484,0.5496917285840512
117207,2019-11-12 00:00:00-05:00,MSI,161.12,1323075.0,42.79359244505886,165.712806058225,161.60600000000005,157.4991939417751,0.7223210751812607,Technology,Motorola Solutions Inc.,16000,New York Stock Exchange,26219945161.52838,57.20640755494114,-0.6759519593778149,0.4268740846630568
117571,2019-11-12 00:00:00-05:00,MSCI,246.18,474672.0,64.51286946703354,248.612735657966,244.82799999999992,241.04326434203378,0.5821020830311281,Financial Services,MSCI Inc,3062,New York Stock Exchange,21441480366.52176,35.48713053296646,-0.6793261187594677,0.6440387547239987
117935,2019-11-12 00:00:00-05:00,MYL,17.53,8813564.0,40.96606688153564,17.76178216950377,17.311999999999966,16.86221783049616,0.2435036575972975,Healthcare,Mylan N.V.,33417,Nasdaq Global Select,9095966898.992556,59.03393311846436,-0.6874739811586436,0.4086040092378327
118299,2019-11-12 00:00:00-05:00,NDAQ,102.45,952607.0,62.28367210038205,103.3550409448374,101.21800000000013,99.08095905516285,0.5239375413024401,Financial Services,Nasdaq Inc.,4069,Nasdaq Global Select,16672467380.916159,37.71632789961795,-0.6807257610699989,0.6217492899335336
118663,2019-11-12 00:00:00-05:00,NOV,22.68,2963211.0,52.7909766618318,23.86311740763421,23.22000000000001,22.57688259236581,0.4218241497933938,Energy,National Oilwell Varco Inc.,31889,New York Stock Exchange,8655995121.528677,47.2090233381682,-0.6831829664219226,0.5268339235085318
119027,2019-11-12 00:00:00-05:00,NTAP,60.14,2143514.0,69.09243364844968,60.841757823502995,59.24799999999999,57.65424217649697,0.5317759819466048,Technology,NetApp Inc.,10300,Nasdaq Global Select,14938507649.8744,30.907566351550315,-0.6805371407723383,0.6898299345877826
119391,2019-11-12 00:00:00-05:00,NFLX,292.01,5920001.0,57.02785185584589,295.09716955948363,291.184,287.27083044051636,0.4941530970571755,Consumer Cyclical,Netflix Inc.,5500,Nasdaq Global Select,129054129813.55125,42.97214814415411,-0.6814424789727341,0.5691971381728484
119755,2019-11-12 00:00:00-05:00,NWL,19.83,3752016.0,54.130139903870926,20.542671282639407,19.976999999999983,19.411328717360554,0.3721236358343009,Consumer Defensive,Newell Brands Inc.,49000,New York Stock Exchange,9128553907.749077,45.869860096129074,-0.6843789346204993,0.5402239670576844
120119,2019-11-12 00:00:00-05:00,NEM,36.9,5088062.0,38.15037425385445,37.68971227206398,36.96000000000001,36.23028772793604,0.703895751678784,Basic Materials,Newmont Mining Corporation,12547,New York Stock Exchange,19383812631.896755,61.84962574614555,-0.6763953371057714,0.38045071854543
120483,2019-11-12 00:00:00-05:00,NWSA,13.12,4897743.0,38.60539244083971,13.642032256865821,13.207999999999995,12.77396774313417,0.6917214074990071,Consumer Cyclical,News Corporation,28000,Nasdaq Global Select,7673167069.0523205,61.39460755916029,-0.6766882944077728,0.3850000255592418
